Disaster Type,Disaster Subtype,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Magnitude,Magnitude Scale,"Total Damage, Adjusted ('000 US$)",Total Damage ('000 US$),Total Affected,No. Affected,Total Deaths
Flood,Riverine flood,-1.40095,29.36,2012,4.0,9.0,2012,4.0,18.0,43617.54,Km2,0.0,0.0,11160.0,11160.0,5.0
Flood,Riverine flood,32.452,106.493,2012,5.0,8.0,2012,5.0,16.0,105607.0,Km2,432199.0,316333.0,185000.0,185000.0,53.0
Flood,Riverine flood,34.2696,64.19,2012,5.0,18.0,2012,5.0,18.0,21754.0,Km2,0.0,0.0,27769.0,27469.0,74.0
Flood,Flash flood,42.0681,44.52,2012,5.0,12.0,2012,5.0,16.0,15849.0,Km2,4099.0,3000.0,100018.0,100000.0,5.0
Flood,Riverine flood,-0.191962,35.19,2012,4.0,20.0,2012,5.0,16.0,12660.17,Km2,136628.0,100000.0,280670.0,280670.0,73.0
Flood,Flash flood,6.873,124.78,2012,6.0,9.0,2012,6.0,12.0,23515.69,Km2,0.0,0.0,700.0,700.0,1.0
Flood,Riverine flood,33.4553,106.94,2012,6.0,22.0,2012,7.0,2.0,2643786.0,Km2,1639533.0,1200000.0,17440000.0,17440000.0,91.0
Flood,Riverine flood,22.172,92.1,2012,6.0,24.0,2012,7.0,2.0,9560.0,Km2,0.0,0.0,5148475.0,5148475.0,139.0
Flood,Riverine flood,30.3632,-58.51,2012,6.0,9.0,2012,6.0,12.0,20116.0,Km2,237732.0,174000.0,300.0,300.0,2.0
Flood,Riverine flood,24.0587,120.94,2012,6.0,9.0,2012,6.0,12.0,18940.0,Km2,23090.0,16900.0,35000.0,35000.0,6.0
Flood,Riverine flood,26.566,92.44,2012,6.0,26.0,2012,7.0,13.0,254935.0,Km2,0.0,0.0,2200000.0,2200000.0,120.0
Flood,Riverine flood,37.0528,70.0,2012,5.0,12.0,2012,5.0,16.0,14162.0,Km2,0.0,0.0,0.0,0.0,20.0
Flood,Riverine flood,28.524,83.83,2012,5.0,5.0,2012,5.0,7.0,4395.0,Km2,1366.0,1000.0,5.0,0.0,72.0
Flood,Riverine flood,3.606,-73.07,2012,4.0,20.0,2012,4.0,26.0,74036.0,Km2,54651.0,40000.0,56000.0,56000.0,17.0
Flood,Riverine flood,20.5946,51.01,2012,4.0,14.0,2012,4.0,18.0,233126.0,Km2,0.0,0.0,0.0,0.0,19.0
Flood,Riverine flood,14.46,-15.49,2012,8.0,15.0,2012,8.0,31.0,79242.0,Km2,13663.0,10000.0,57000.0,57000.0,19.0
Flood,Riverine flood,16.5919,97.85,2012,7.0,15.0,2012,8.0,29.0,219814.0,Km2,0.0,0.0,85000.0,85000.0,2.0
Flood,Riverine flood,30.1135,78.85,2012,8.0,4.0,2012,8.0,9.0,31390.0,Km2,150290.0,110000.0,1200.0,1200.0,30.0
Flood,Riverine flood,38.19,126.24,2012,9.0,2.0,2012,9.0,11.0,24179.0,Km2,40988.0,30000.0,17540.0,0.0,34.0
Flood,Riverine flood,31.3,76.85,2012,9.0,16.0,2012,9.0,18.0,37710.0,Km2,27326.0,20000.0,200.0,200.0,45.0
Flood,Riverine flood,17.09,99.64,2012,8.0,15.0,2012,9.0,30.0,44011.0,Km2,0.0,0.0,235545.0,235545.0,0.0
Flood,Riverine flood,2.65,32.72,2012,8.0,20.0,2012,9.0,7.0,57981.0,Km2,0.0,0.0,15000.0,15000.0,0.0
Flood,Riverine flood,26.8,93.63,2012,9.0,19.0,2012,9.0,23.0,42597.0,Km2,133895.0,98000.0,2000000.0,2000000.0,21.0
Flood,Riverine flood,42.33,47.59,2012,10.0,9.0,2012,10.0,15.0,10482.0,Km2,0.0,0.0,1120.0,1120.0,7.0
Flood,Riverine flood,54.04,-2.13,2012,9.0,23.0,2012,9.0,27.0,8507.0,Km2,110668.0,81000.0,1710.0,1710.0,3.0
Flood,Riverine flood,-32.93,26.56,2012,10.0,24.0,2012,10.0,29.0,14489.0,Km2,273255.0,200000.0,125000.0,125000.0,13.0
Flood,Riverine flood,36.53,54.26,2012,10.0,12.0,2012,10.0,15.0,11490.0,Km2,0.0,0.0,1000.0,1000.0,7.0
Flood,Riverine flood,4.94,44.89,2012,11.0,21.0,2012,11.0,21.0,12753.0,Km2,0.0,0.0,12200.0,12200.0,6.0
Flood,Riverine flood,9.56,29.58,2012,9.0,7.0,2012,10.0,3.0,138743.0,Km2,0.0,0.0,3000.0,3000.0,15.0
Flood,Riverine flood,35.03,73.52,2012,8.0,23.0,2012,8.0,29.0,98264.0,Km2,0.0,0.0,1200.0,1200.0,26.0
Flood,Riverine flood,9.69,30.21,2012,8.0,1.0,2012,8.0,29.0,456058.0,Km2,0.0,0.0,154000.0,154000.0,32.0
Flood,Riverine flood,31.41,113.04,2012,7.0,9.0,2012,7.0,25.0,92141.0,Km2,819766.0,600000.0,140000.0,140000.0,58.0
Flood,Riverine flood,7.976,80.77,2012,12.0,17.0,2012,12.0,19.0,49084.0,Km2,1640.0,1200.0,447021.0,447000.0,53.0
Flood,Riverine flood,-27.5,-59.63,2012,11.0,20.0,2012,12.0,4.0,377212.0,Km2,0.0,0.0,10000.0,10000.0,6.0
Flood,Riverine flood,-6.17945,106.73,2013,1.0,17.0,2013,1.0,31.0,1746.0,Km2,4039657.0,3000000.0,248846.0,248846.0,34.0
Flood,Riverine flood,-0.86702,121.88,2013,1.0,3.0,2013,1.0,10.0,67600.0,Km2,0.0,0.0,1000.0,1000.0,8.0
Flood,Riverine flood,7.59777,80.92,2013,1.0,8.0,2013,1.0,16.0,26063.0,Km2,0.0,0.0,56747.0,56747.0,52.0
Flood,Riverine flood,32.83,36.45,2013,1.0,8.0,2013,1.0,10.0,29142.0,Km2,0.0,0.0,12500.0,12500.0,5.0
Flood,Riverine flood,-20.3461,-69.09,2013,1.0,1.0,2013,2.0,20.0,577782.56,Km2,0.0,0.0,180766.0,180734.0,67.0
Flood,Riverine flood,42.0408,21.58,2013,2.0,24.0,2013,3.0,4.0,20.0,Km2,0.0,0.0,4864.0,4864.0,1.0
Flood,Riverine flood,1.0256,124.51,2013,2.0,15.0,2013,2.0,22.0,28873.67,Km2,2693.0,2000.0,58040.0,58040.0,17.0
Flood,Flash flood,-20.2305,57.52,2013,3.0,30.0,2013,4.0,3.0,1679.67,Km2,2693.0,2000.0,82.0,0.0,11.0
Flood,Riverine flood,-34.4809,-58.68,2013,4.0,1.0,2013,4.0,7.0,18135.4,Km2,1750518.0,1300000.0,350000.0,350000.0,52.0
Flood,Riverine flood,2.46174,36.72,2013,3.0,10.0,2013,4.0,30.0,73170.41,Km2,48476.0,36000.0,100020.0,100000.0,96.0
Flood,Riverine flood,36.9291,68.85,2013,4.0,25.0,2013,4.0,29.0,14653.47,Km2,0.0,0.0,9500.0,9500.0,20.0
Flood,Riverine flood,51.24,-109.64,2013,6.0,20.0,2013,6.0,27.0,307926.0,Km2,7675348.0,5700000.0,100000.0,100000.0,4.0
Flood,Riverine flood,32.714,76.61,2013,6.0,12.0,2013,6.0,27.0,131743.41,Km2,1481208.0,1100000.0,504473.0,500000.0,6054.0
Flood,Riverine flood,23.6387,114.46,2013,5.0,12.0,2013,5.0,28.0,84761.74,Km2,890071.0,661000.0,300000.0,300000.0,55.0
Flood,Riverine flood,-24.146,-57.65,2013,6.0,20.0,2013,7.0,18.0,131222.52,Km2,0.0,0.0,61400.0,61400.0,0.0
Flood,Riverine flood,39.6151,126.32,2013,7.0,12.0,2013,7.0,23.0,21695.38,Km2,0.0,0.0,848690.0,800000.0,51.0
Flood,Riverine flood,30.4563,104.02,2013,7.0,7.0,2013,7.0,17.0,419827.15,Km2,6223226.0,4621600.0,3500000.0,3500000.0,233.0
Flood,Riverine flood,18.3122,98.16,2013,7.0,25.0,2013,8.0,7.0,125250.85,Km2,0.0,0.0,73300.0,73300.0,7.0
Flood,Riverine flood,35.9161,100.18,2013,8.0,18.0,2013,8.0,21.0,93531.74,Km2,615374.0,457000.0,255000.0,255000.0,43.0
Flood,Riverine flood,16.3191,121.14,2013,8.0,13.0,2013,8.0,21.0,50412.4,Km2,2948950.0,2190000.0,3096422.0,3096392.0,31.0
Flood,Riverine flood,28.7404,69.11,2013,8.0,7.0,2013,8.0,21.0,462763.09,Km2,2019829.0,1500000.0,1497725.0,1496870.0,234.0
Flood,Riverine flood,38.2138,-94.15,2013,8.0,5.0,2013,8.0,12.0,123143.44,Km2,33664.0,25000.0,6000.0,6000.0,3.0
Flood,Riverine flood,50.0043,128.42,2013,8.0,1.0,2013,8.0,7.0,102479.27,Km2,1346552.0,1000000.0,34135.0,34135.0,0.0
Flood,Riverine flood,13.6883,28.99,2013,8.0,1.0,2013,8.0,21.0,645399.78,Km2,9426.0,7000.0,500133.0,500000.0,76.0
Flood,Riverine flood,1.66076,35.21,2013,8.0,5.0,2013,8.0,7.0,9047.26,Km2,0.0,0.0,5000.0,5000.0,0.0
Flood,Flood (General),27.387,94.92,2013,6.0,23.0,2013,7.0,15.0,38019.26,Km2,0.0,0.0,2000000.0,2000000.0,80.0
Flood,Riverine flood,61.2832,10.478,2013,5.0,22.0,2013,5.0,28.0,28071.86,Km2,0.0,0.0,500.0,500.0,0.0
Flood,Riverine flood,28.899,-98.89,2013,5.0,25.0,2013,5.0,28.0,33907.85,Km2,2693.0,2000.0,300.0,300.0,3.0
Flood,Riverine flood,2.16964,43.66,2013,5.0,1.0,2013,5.0,16.0,243476.26,Km2,0.0,0.0,50000.0,50000.0,7.0
Flood,Riverine flood,38.8278,-88.64,2013,4.0,22.0,2013,4.0,29.0,493136.77,Km2,437630.0,325000.0,300.0,300.0,5.0
Flood,Riverine flood,42.0043,19.62,2013,3.0,14.0,2013,4.0,4.0,72.0,Km2,0.0,0.0,2800.0,2800.0,0.0
Flood,Riverine flood,44.3289,39.25,2013,2.0,20.0,2013,3.0,4.0,2432.33,Km2,0.0,0.0,1500.0,1500.0,4.0
Flood,Riverine flood,0.058024,36.52,2013,1.0,13.0,2013,1.0,17.0,71113.05,Km2,0.0,0.0,10780.0,10780.0,18.0
Flood,Riverine flood,45.749,27.553,2013,9.0,12.0,2013,9.0,16.0,7171.0,Km2,14812.0,11000.0,6901.0,6901.0,9.0
Flood,Riverine flood,38.002,-105.143,2013,9.0,12.0,2013,9.0,19.0,100404.0,Km2,2558449.0,1900000.0,21900.0,16500.0,9.0
Flood,Riverine flood,12.658,105.084,2013,9.0,24.0,2013,10.0,14.0,52283.0,Km2,673276.0,500000.0,1500000.0,1500000.0,200.0
Flood,Riverine flood,2.954,99.677,2013,10.0,7.0,2013,10.0,14.0,31023.66,Km2,0.0,0.0,16000.0,16000.0,0.0
Flood,Riverine flood,13.082,101.694,2013,9.0,30.0,2013,10.0,14.0,312091.0,Km2,649038.0,482000.0,3500000.0,3500000.0,61.0
Flood,Riverine flood,15.58,107.7,2013,11.0,14.0,2013,11.0,20.0,48985.0,Km2,96952.0,72000.0,2130001.0,2127865.0,47.0
Flood,Riverine flood,30.66,-96.01,2013,10.0,31.0,2013,11.0,10.0,38936.0,Km2,0.0,0.0,4800.0,4800.0,4.0
Flood,Riverine flood,22.9043,-81.4,2013,12.0,1.0,2013,12.0,8.0,7627.3,Km2,0.0,0.0,227.0,227.0,2.0
Flood,Riverine flood,13.9188,-60.99,2013,12.0,23.0,2013,12.0,25.0,830.23,Km2,145428.0,108000.0,17422.0,16885.0,12.0
Flood,Riverine flood,7.2182,100.39,2013,11.0,20.0,2013,12.0,8.0,38676.0,Km2,0.0,0.0,15254.0,0.0,23.0
Flood,Riverine flood,15.0103,13.2,2013,11.0,3.0,2013,12.0,8.0,65791.14,Km2,0.0,0.0,15086.0,15086.0,0.0
Flood,Riverine flood,3.58444,102.36,2013,12.0,1.0,2013,12.0,8.0,106697.53,Km2,2693.0,2000.0,75000.0,75000.0,4.0
Flood,Riverine flood,4.48013,97.29,2013,12.0,28.0,2013,12.0,30.0,22524.63,Km2,2693.0,2000.0,22500.0,22500.0,0.0
Flood,Riverine flood,37.5597,-86.79,2013,12.0,22.0,2013,12.0,31.0,16069.91,Km2,0.0,0.0,0.0,0.0,5.0
Flood,Riverine flood,-6.6324,107.71,2014,1.0,8.0,2014,2.0,7.0,35769.22,Km2,795034.0,600000.0,20000.0,20000.0,32.0
Flood,Flash flood,-4.14041,29.65,2014,2.0,19.0,2014,3.0,10.0,3237.42,Km2,2650.0,2000.0,12682.0,0.0,96.0
Flood,Flash flood,-9.678,160.34,2014,4.0,1.0,2014,4.0,8.0,5480.75,Km2,31801.0,24000.0,52000.0,52000.0,47.0
Flood,Coastal flood,7.30951,168.73,2014,3.0,3.0,2014,3.0,10.0,34.84,Km2,0.0,0.0,360.0,360.0,0.0
Flood,Riverine flood,-21.5153,25.61,2014,3.0,1.0,2014,3.0,18.0,1037639.2,Km2,112630.0,85000.0,7185.0,7185.0,32.0
Flood,Riverine flood,7.19301,38.97,2014,4.0,18.0,2014,5.0,1.0,18498.39,Km2,0.0,0.0,20000.0,20000.0,28.0
Flood,Flash flood,48.4049,65.59,2014,3.0,23.0,2014,4.0,15.0,213897.0,Km2,0.0,0.0,2709.0,2700.0,5.0
Flood,Riverine flood,44.0617,24.49,2014,4.0,19.0,2014,5.0,7.0,100.0,Km2,0.0,0.0,525.0,525.0,0.0
Flood,Riverine flood,44.0617,24.49,2014,4.0,19.0,2014,4.0,24.0,138.0,Km2,0.0,0.0,3000.0,3000.0,0.0
Flood,Flash flood,35.834,66.43,2014,4.0,24.0,2014,5.0,2.0,83722.34,Km2,0.0,0.0,140100.0,140000.0,431.0
Flood,Riverine flood,-38.3652,-70.3,2014,4.0,1.0,2014,4.0,8.0,69876.78,Km2,0.0,0.0,2000.0,2000.0,0.0
Flood,Riverine flood,-25.2205,-57.58,2014,2.0,25.0,2014,3.0,10.0,6829.57,Km2,0.0,0.0,2000.0,2000.0,0.0
Flood,Riverine flood,-18.795,35.36,2015,1.0,1.0,2015,1.0,21.0,485939.4,Km2,516160.0,390000.0,638645.0,638000.0,278.0
Flood,Flood (General),-8.81664,13.68,2015,3.0,9.0,2015,3.0,23.0,102552.79,Km2,0.0,0.0,2000.0,2000.0,1.0
Flood,Flash flood,-12.1145,13.88,2015,3.0,9.0,2015,3.0,23.0,12133.31,Km2,0.0,0.0,1000.0,1000.0,69.0
Flood,Flash flood,-22.3617,-68.89,2015,3.0,25.0,2015,4.0,8.0,154773.2,Km2,1985230.0,1500000.0,193881.0,164140.0,178.0
Flood,Flash flood,33.1767,76.41,2015,3.0,20.0,2015,3.0,31.0,70287.98,Km2,100585.0,76000.0,2122.0,0.0,44.0
Flood,Riverine flood,18.695,-72.19,2015,4.0,4.0,2015,4.0,6.0,3672.0,Km2,0.0,0.0,45000.0,45000.0,6.0
Flood,Riverine flood,-6.55868,108.4,2015,3.0,15.0,2015,3.0,23.0,7001.53,Km2,0.0,0.0,8000.0,8000.0,0.0
Flood,Flash flood,33.5131,71.89,2015,4.0,26.0,2015,4.0,28.0,21148.0,Km2,1323.0,1000.0,5067.0,4800.0,49.0
Flood,Riverine flood,-0.795,36.25,2015,4.0,27.0,2015,5.0,2.0,20432.0,Km2,0.0,0.0,3000.0,3000.0,13.0
Flood,Riverine flood,37.8142,73.26,2015,5.0,11.0,2015,5.0,13.0,32595.0,Km2,0.0,0.0,5401.0,5401.0,0.0
Flood,Flood (General),46.8147,22.86,2015,5.0,25.0,2015,6.0,2.0,197785.0,Km2,0.0,0.0,2000.0,2000.0,1.0
Flood,Flood (General),-44.1033,-72.92,2015,5.0,17.0,2015,5.0,21.0,224189.0,Km2,0.0,0.0,116.0,100.0,0.0
Flood,Flood (General),-5.06017,36.89,2015,5.0,7.0,2015,5.0,21.0,194128.0,Km2,0.0,0.0,5000.0,0.0,12.0
Flood,Flood (General),-41.092,175.35,2015,5.0,13.0,2015,5.0,21.0,7484.0,Km2,132349.0,100000.0,100.0,100.0,1.0
Flood,Flash flood,10.7121,79.18,2015,5.0,17.0,2015,5.0,21.0,14179.0,Km2,0.0,0.0,200.0,200.0,8.0
Flood,Flood (General),-6.97805,-67.8,2015,4.0,1.0,2015,5.0,2.0,450353.0,Km2,0.0,0.0,1000.0,1000.0,5.0
Flood,Flash flood,34.1936,-97.99,2015,5.0,23.0,2015,5.0,30.0,849464.6,Km2,3573415.0,2700000.0,12000.0,12000.0,32.0
Flood,Flood (General),7.38005,-0.55,2015,6.0,2.0,2015,6.0,15.0,266950.1,Km2,15882.0,12000.0,5000.0,0.0,25.0
Flood,Flash flood,42.0683,44.54,2015,6.0,7.0,2015,6.0,15.0,13022.99,Km2,30440.0,23000.0,10320.0,10320.0,40.0
Flood,Riverine flood,10.1743,-83.83,2015,6.0,27.0,2015,7.0,9.0,16754.38,Km2,0.0,0.0,9666.0,9666.0,0.0
Flood,Riverine flood,21.8734,70.76,2015,6.0,19.0,2015,6.0,20.0,43781.56,Km2,799386.0,604000.0,9000.0,9000.0,81.0
Flood,Riverine flood,-39.8648,175.23,2015,6.0,22.0,2015,6.0,29.0,8948.6,Km2,226316.0,171000.0,400.0,400.0,0.0
Flood,Flash flood,33.6304,54.04,2015,7.0,14.0,2015,7.0,21.0,776608.03,Km2,0.0,0.0,4030.0,4000.0,23.0
Flood,Flood (General),15.5509,120.8,2015,7.0,12.0,2015,7.0,21.0,16151.08,Km2,0.0,0.0,3000.0,3000.0,4.0
Flood,Flood (General),-25.5689,-50.75,2015,7.0,10.0,2015,7.0,21.0,115.0,Km2,0.0,0.0,283140.0,283140.0,3.0
Flood,Riverine flood,38.0626,73.11,2015,7.0,15.0,2015,7.0,21.0,56196.01,Km2,0.0,0.0,5401.0,5401.0,0.0
Flood,Flood (General),3.94741,9.88,2015,6.0,22.0,2015,6.0,29.0,4726.19,Km2,0.0,0.0,30000.0,30000.0,4.0
Flood,Flood (General),35.0129,72.84,2015,6.0,25.0,2015,6.0,29.0,73485.14,Km2,0.0,0.0,0.0,0.0,10.0
Flood,Flood (General),34.3432,72.27,2015,7.0,15.0,2015,8.0,19.0,137040.0,Km2,0.0,0.0,1572423.0,1572191.0,238.0
Flood,Flash flood,20.8137,106.86,2015,7.0,25.0,2015,8.0,5.0,24336.74,Km2,269991.0,204000.0,15000.0,15000.0,32.0
Flood,Riverine flood,20.175,95.53,2015,7.0,15.0,2015,8.0,19.0,26424.0,Km2,157495.0,119000.0,1621703.0,1621703.0,149.0
Flood,Riverine flood,-25.451,-59.27,2015,7.0,25.0,2015,8.0,5.0,28652.69,Km2,0.0,0.0,3700.0,3700.0,0.0
Flood,Coastal flood,6.66576,-58.74,2015,7.0,15.0,2015,7.0,21.0,30931.23,Km2,0.0,0.0,199000.0,199000.0,0.0
Flood,Riverine flood,26.2074,82.62,2015,7.0,15.0,2015,8.0,19.0,629961.6,Km2,0.0,0.0,13709887.0,13709887.0,293.0
Flood,Riverine flood,-35.1086,-59.81,2015,8.0,5.0,2015,8.0,12.0,133853.0,Km2,0.0,0.0,50000.0,50000.0,3.0
Flood,Riverine flood,-32.6329,-55.7,2015,8.0,17.0,2015,8.0,19.0,63707.6,Km2,0.0,0.0,2326.0,2326.0,0.0
Flood,Flood (General),26.8946,93.75,2015,8.0,13.0,2015,8.0,19.0,69190.14,Km2,0.0,0.0,18000.0,18000.0,5.0
Flood,Riverine flood,19.4811,-103.43,2015,3.0,13.0,2015,3.0,23.0,60978.86,Km2,0.0,0.0,3000.0,3000.0,0.0
Flood,Riverine flood,9.953,11.528,2015,9.0,5.0,2015,9.0,24.0,186816.02,Km2,33087.0,25000.0,100420.0,100420.0,53.0
Flood,Flash flood,43.377,6.53,2015,10.0,3.0,2015,10.0,4.0,2895.95,Km2,1222902.0,924000.0,0.0,0.0,20.0
Flood,Flood (General),20.567,104.762,2015,9.0,7.0,2015,9.0,11.0,192886.73,Km2,0.0,0.0,100.0,100.0,2.0
Storm,Tropical cyclone,16.691,121.24,2015,10.0,14.0,2015,10.0,20.0,210.0,Kph,279236.0,210985.0,2898590.0,2898507.0,51.0
Storm,Tropical cyclone,28.381,-101.772,2015,10.0,22.0,2015,10.0,28.0,270.0,Kph,1089230.0,823000.0,15000.0,15000.0,14.0
Flood,Flood (General),-29.957,-53.572,2015,10.0,14.0,2015,10.0,28.0,392899.19,Km2,0.0,0.0,10000.0,10000.0,0.0
Flood,Flood (General),11.828,78.855,2015,11.0,8.0,2015,12.0,4.0,93202.05,Km2,2911671.0,2200000.0,1801000.0,1800000.0,325.0
Flood,Riverine flood,-2.036,39.513,2015,12.0,1.0,2016,1.0,6.0,103769.52,Km2,0.0,0.0,240799.0,240726.0,112.0
Flood,Flood (General),-4.762,35.505,2016,1.0,17.0,2016,1.0,18.0,182022.09,Km2,0.0,0.0,58896.0,58896.0,3.0
Flood,Flash flood,-0.786,-79.701,2016,1.0,1.0,2016,1.0,25.0,69541.98,Km2,13070.0,10000.0,10000.0,10000.0,9.0
Flood,Flood (General),-17.956,-56.442,2016,1.0,9.0,2016,1.0,15.0,110514.83,Km2,130700.0,100000.0,50500.0,50500.0,3.0
Flood,Flood (General),-2.465,103.352,2016,2.0,7.0,2016,2.0,12.0,235818.78,Km2,2614.0,2000.0,80313.0,80313.0,8.0
Flood,Flash flood,24.704,113.991,2016,3.0,19.0,2016,3.0,22.0,383223.81,Km2,222190.0,170000.0,219300.0,216000.0,5.0
Flood,Flash flood,-42.169,172.21,2016,3.0,23.0,2016,3.0,24.0,39333.76,Km2,32675.0,25000.0,300.0,300.0,0.0
Flood,Flash flood,9.268,41.691,2016,4.0,2.0,2016,4.0,7.0,2440002.48,Km2,0.0,0.0,3080.0,2000.0,28.0
Flood,Flash flood,33.054,71.779,2016,4.0,2.0,2016,4.0,8.0,111748.39,Km2,0.0,0.0,77.0,0.0,92.0
Flood,Flood (General),-32.435,-56.195,2016,4.0,12.0,2016,5.0,11.0,126653.11,Km2,3921.0,3000.0,10605.0,10355.0,8.0
Flood,Flood (General),61.967,59.803,2016,4.0,16.0,2016,4.0,22.0,1834048.3,Km2,2614.0,2000.0,3200.0,3200.0,0.0
Flood,Flash flood,-8.321,13.978,2016,4.0,16.0,2016,4.0,22.0,59745.82,Km2,0.0,0.0,5600.0,3200.0,23.0
Flood,Flood (General),27.464,95.607,2016,4.0,22.0,2016,4.0,25.0,70517.68,Km2,196050.0,150000.0,100000.0,100000.0,18.0
Flood,Flood (General),6.414,-1.165,2016,6.0,10.0,2016,6.0,14.0,47506.4,Km2,0.0,0.0,0.0,0.0,10.0
Flood,Flood (General),32.603,130.99,2016,6.0,20.0,2016,6.0,23.0,18480.56,Km2,0.0,0.0,6000.0,6000.0,7.0
Flood,Flood (General),18.316,95.26,2016,6.0,1.0,2016,6.0,24.0,93839.67,Km2,0.0,0.0,377667.0,377667.0,14.0
Flood,Flood (General),24.753,112.952,2016,6.0,18.0,2016,6.0,23.0,197079.53,Km2,3920994.0,3000000.0,165000.0,165000.0,68.0
Flood,Flash flood,27.068,93.95,2016,6.0,25.0,2016,7.0,1.0,135742.3,Km2,130700.0,100000.0,0.0,0.0,61.0
Flood,Flash flood,36.104,72.793,2016,7.0,3.0,2016,7.0,6.0,31431.28,Km2,0.0,0.0,410.0,235.0,46.0
Flood,Flood (General),27.976,114.24,2016,6.0,28.0,2016,7.0,13.0,720844.3,Km2,28753954.0,22000000.0,60000000.0,60000000.0,289.0
Flood,Flood (General),58.292,-123.249,2016,6.0,14.0,2016,6.0,21.0,176099.51,Km2,0.0,0.0,300.0,300.0,0.0
Flood,Flood (General),-6.894,36.0,2016,4.0,22.0,2016,4.0,24.0,84214.63,Km2,0.0,0.0,27933.0,14000.0,13.0
Flood,Flood (General),-12.843,-64.93,2016,2.0,28.0,2016,3.0,3.0,190581.43,Km2,0.0,0.0,120.0,120.0,0.0
Flood,Flood (General),-11.594,16.056,2016,3.0,1.0,2016,3.0,10.0,277015.44,Km2,0.0,0.0,1544.0,1544.0,30.0
Flood,Flood (General),-12.351,39.464,2016,1.0,5.0,2016,1.0,29.0,80571.64,Km2,0.0,0.0,6600.0,6600.0,16.0
Flood,Riverine flood,24.095,90.04,2016,7.0,19.0,2016,8.0,2.0,45667.11,Km2,196050.0,150000.0,1900000.0,1900000.0,106.0
Flood,Flood (General),29.988,-91.8,2016,8.0,9.0,2016,8.0,16.0,19554.02,Km2,13069979.0,10000000.0,70000.0,70000.0,13.0
Flood,Flood (General),17.071,-93.805,2016,9.0,14.0,2016,9.0,22.0,127233.91,Km2,0.0,0.0,6000.0,6000.0,13.0
Flood,Flash flood,23.672,-104.964,2016,9.0,29.0,2016,10.0,5.0,22329.12,Km2,32675.0,25000.0,3000.0,3000.0,5.0
Flood,Flash flood,37.418,22.292,2016,9.0,6.0,2016,9.0,7.0,20422.01,Km2,73192.0,56000.0,200.0,200.0,4.0
Flood,Flood (General),-7.042,108.238,2016,9.0,20.0,2016,9.0,22.0,32276.01,Km2,28754.0,22000.0,8920.0,0.0,53.0
Flood,Flood (General),14.867,100.395,2016,10.0,6.0,2016,10.0,16.0,17187.43,Km2,156840.0,120000.0,204000.0,204000.0,4.0
Flood,Flood (General),17.654,80.34,2016,9.0,21.0,2016,9.0,29.0,137435.4,Km2,769822.0,589000.0,3000.0,3000.0,28.0
Flood,Riverine flood,16.004,107.68,2016,10.0,9.0,2016,10.0,16.0,63641.54,Km2,136294.0,104280.0,659615.0,659390.0,35.0
Flood,Riverine flood,19.739,-72.587,2016,11.0,5.0,2016,11.0,10.0,4534.1,Km2,0.0,0.0,2782.0,0.0,13.0
Flood,Flood (General),42.254,19.446,2016,11.0,7.0,2016,11.0,10.0,55.0,Km2,0.0,0.0,4800.0,4800.0,2.0
Flood,Flash flood,23.273,-99.793,2016,11.0,3.0,2016,11.0,10.0,322162.36,Km2,0.0,0.0,35000.0,35000.0,2.0
Flood,Flood (General),0.649,123.245,2016,10.0,23.0,2016,11.0,10.0,11225.49,Km2,0.0,0.0,4500.0,4500.0,2.0
Flood,Flood (General),47.256,31.348,2016,10.0,12.0,2016,10.0,16.0,19889.49,Km2,0.0,0.0,200.0,200.0,3.0
Flood,Flood (General),-33.277,139.898,2016,9.0,10.0,2016,9.0,22.0,634200.41,Km2,32675.0,25000.0,280.0,280.0,1.0
Flood,Flood (General),14.445,100.753,2016,12.0,1.0,2016,12.0,10.0,67395.39,Km2,32675.0,25000.0,582343.0,582343.0,14.0
Flood,Flood (General),5.122,102.56,2016,11.0,28.0,2016,12.0,7.0,20485.81,Km2,0.0,0.0,400.0,400.0,0.0
Flood,Flood (General),4.7,102.411,2016,12.0,26.0,2017,1.0,23.0,43580.48,Km2,172524.0,132000.0,25000.0,25000.0,0.0
Flood,Riverine flood,7.305,100.061,2017,1.0,1.0,2017,1.0,31.0,50020.11,Km2,1279738.0,1000000.0,1800000.0,1800000.0,96.0
Flood,Flood (General),-5.251,-77.573,2017,2.0,1.0,2017,2.0,7.0,288499.13,Km2,0.0,0.0,12000.0,12000.0,1.0
Flood,Flood (General),-7.029,107.162,2017,2.0,21.0,2017,2.0,21.0,40253.83,Km2,0.0,0.0,400.0,400.0,2.0
Flood,Flood (General),-11.004,-75.148,2017,3.0,15.0,2017,3.0,19.0,810942.34,Km2,3967187.0,3100000.0,1800505.0,1800000.0,184.0
Flood,Flash flood,37.704,46.169,2017,4.0,15.0,2017,4.0,16.0,40807.87,Km2,451747.0,353000.0,0.0,0.0,42.0
Flood,Flash flood,-8.718,13.656,2017,3.0,21.0,2017,4.0,8.0,24002.58,Km2,2559.0,2000.0,30250.0,26500.0,11.0
Flood,Flood (General),45.575,-74.406,2017,5.0,5.0,2017,5.0,20.0,79149.2,Km2,255948.0,200000.0,16113.0,16113.0,2.0
